人間科学特論:笠松:2-102,応用数学:藤木(ほ):教室,電子デバイスⅠ:柏葉:教室,-:-:-
電磁気学B:園田:教室,マイクロコンピュータⅡ:與那嶺 鈴木(順):11-202,知能エレクトロニクス実験Ⅰ:IE全教員:3-103・3-109,工業所有権基礎:藤木:2-102
総合英語Ⅱ:ワーナー川原ジェシー:教室,-:-:-,電子回路B:林:6-203,フランス語:Isabelle SARDE:2-102
総合英語Ⅱ:ワーナー川原ジェシー:教室,-:-:-,知能エレクトロニクス実験Ⅰ:IE全教員:3-103・3-109,知能エレクトロニクス実験Ⅰ:IE全教員:3-103・3-109
制御工学:大場:8-303,電子物性基礎:枝松:教室,スポーツ:兼村 東畑:体育館・グラウンド,-:-:-
