数値解析:園田:6-102・6-103,知能エレクトロニクス実験Ⅱ:IE全教員:__,知能エレクトロニクス実験Ⅱ:IE全教員:__,__:__:__
技術者倫理:笠松 馬場 白根 脇山:11-301,コンピュータシステム:大場:5-102・教室,卒業研究:__:__,__:__:__
光工学:馬場 那須:教室,実用英語Ⅰ:藤木:教室,卒業研究:__:__,__:__:__
地学:吉見:11-301,ディジタル信号処理概論:大場:教室,電子デバイスⅡ:柏葉:教室,__:__:__
日本言語文化論:伊勢:2-102,知能エレクトロニクス実験Ⅱ:IE全教員:__,知能エレクトロニクス実験Ⅱ:IE全教員:__,__:__:__
