無線通信システム:小林:IN5・3-411・3-407,情報ネットワーク実験Ⅱ:IN全教員:__,ネットワーキング技術Ⅲ:脇山:2-202,__:__:__
技術者倫理:笠松 馬場 白根 脇山:11-301,通信法規:脇山:6-102,電磁波工学Ⅱ:袁:教室,__:__:__
情報ネットワーク実験Ⅱ:IN全教員:__,ネットワークシステム開発:脇山 藤原:6-102・6-103・3-407・5-102,__:__:__,__:__:__
地学:吉見:11-301,通信計測:小林:IN5・3-407・6-302,実用英語Ⅰ:藤木:教室,__:__:__
日本言語文化論:伊勢:2-102,光通信システム:岩井:教室,情報ネットワーク実験Ⅱ:IN全教員:__,卒業研究:__:__
