電子回路:今井:教室,コンピュータシステム:奥村:教室,電磁気学:岩井:教室,-:-:-
情報ネットワーク基礎実験:複数:複数,情報ネットワーク基礎実験:複数:複数,総合英語Ⅰ:ワーナー川原ジェシー:11-103,-:-:-
情報セキュリティ基礎:速水:2-202,総合英語Ⅰ:ワーナー川原ジェシー:教室,情報理論:佐藤公:教室,フランス語:IsabelleSARDE:2-102
データ管理技術:藤原:8-401,スポーツ:複数:??,-:-:-,フーリエ解析:複数:11-301
化学特論:小松:教室,-:-:-,ネットワーキング技術Ⅰ:複数:複数,通信工学実験:複数:複数
