回路工学:馬場:教室,電磁気学A:園田:教室,知能エレクトロニクス制作:複数:3-103 3-109,-:-:-
電子材料:川崎:11-202,総合英語Ⅰ:ワーナー 川原ジェシー:教室,マイクロコンピュータⅠ:鈴木順 與那嶺:11-202,-:-:-
電子回路A:林:6-203,電子機器設計基礎:大泉:11-103,総合英語Ⅰ:ワーナー 川原ジェシー:教室,フランス語:Isabelle SARDE:2-102
スポーツ:兼村 東畑:適宜,化学特論:小松:教室,機構学:大泉:11-103,フーリエ解析:長谷部:11-301
-:-:-,知能エレクトロニクス制作:複数:3-103 3-109,知能エレクトロニクス制作:複数:3-103 3-109,-:-:-
