応用物理Ⅱ:藤木:教室,技術者論理:複数:11-301,知能エレクトロニクス実験Ⅱ:IE全教員:不定,-:-:-
コンピュータシステム:大場:不定,応用電子回路:佐久間:教室,知能エレクトロニクス実験:IE全教員:不定,-:-:-
光工学:那須:教室,知能エレクトロニクス実験Ⅱ:IE全教員:不定,-:-:-,-:-:-
地学:鈴木昭:11-301,集積回路基礎:櫻庭:教室,実用英語:鎌田:11-301,-:-:-
光工学:馬場:教室,人間科学特論:笠松:11-301,電子デバイスⅡ:柏葉:教室,卒業研究:-:-
